"Name","Location","Code Unit"
"ENGINE_fueling_port","fff8a120","undefined4 ??"
"ENGINE_fueling_direct","fff8a124","undefined4 ??"
"ENGINE_total_fueling_target_thres_a128","fff8a128","undefined4 ??"
"ENGINE_fueling_port_ratio_a12c","fff8a12c","float ??"
"ENGINE_fueling_port_ratio","fff8a130","undefined4 ??"
"ENGINE_total_fueling_target_a134","fff8a134","undefined4 ??"
"RESULT_port_injection_quantity_min","fff8a138","undefined4 ??"
"RESULT_direct_injection_quantity_min","fff8a13c","float ??"
"CALC_fueling_PI_thres_a150","fff8a150","undefined4 ??"
"CALC_fueling_DI_thres_a154","fff8a154","undefined4 ??"
"ENGINE_total_fueling_target_raw_a158","fff8a158","undefined4 ??"
"CALC_fueling_PI_raw_a15c","fff8a15c","undefined4 ??"
"CALC_fueling_DI_raw_a160","fff8a160","undefined4 ??"
"ENGINE_dipi_fff8a174","fff8a174","undefined4 ??"
"ENGINE_dipi_ratio_result","fff8a178","float ??"
"ENGINE_dipi_ratio_fff8a17c","fff8a17c","undefined4 ??"
"ENGINE_dipi_total_injection_ratio_port_result","fff8a180","undefined4 ??"
"ENGINE_dipi_ratio_above","fff8a188","undefined1 ??"
"ENGINE_dipi_ratio_below","fff8a189","undefined1 ??"
"ENGINE_dipi_ect_cold","fff8a18a","bool ??"
"ENGINE_dipi_ect_warmed_up","fff8a18b","bool ??"
"ENGINE_dipi_ect_hot","fff8a18c","bool ??"
"ENGINE_dipi_afr_above","fff8a18e","undefined1 ??"
"ENGINE_dipi_speed_above","fff8a18f","undefined1 ??"
"CALC_dipi_a1c8","fff8a1c8","float ??"
"CALC_dipi_a1cc","fff8a1cc","undefined4 ??"
"ENGINE_dipi_a1d0","fff8a1d0","undefined4 ??"
"CALC_Fueling_DiPi_a27c","fff8a27c","float ??"
"ENGINE_pi_ratio_raw","fff8a284","undefined4 ??"
"CALC_dipi_fueling_1-2","fff8a28c","float ??"
"CALC_dipi_fueling_3","fff8a290","float ??"
"CALC_dipi_fueling_1-9","fff8a294","float ??"
"CALC_dipi_fueling_1-9_adj","fff8a298","undefined4 ??"
"BOOL_dipi_fueling_A/B","fff8a29c","bool ??"
"ENGINE_Fueling_DiPi_ARRAY_a2a0","fff8a2a0","float[4] ??"
"ENGINE_dipi_ect_ratio","fff8a2fc","float ??"
"ENGINE_dipi_ect_ratio_b","fff8a300","undefined4 ??"
"ENGINE_dipi_ect_ratio_a","fff8a304","undefined4 ??"
"ENGINE_map_a308","fff8a308","undefined4 ??"
"ENGINE_map_a308_clftu_K-Y_ZA-ZF_ZJ_ZK_iarlael_1-14","fff8a30c","float ??"
"CALC_iarlael_1-3","fff8a310","float ??"
"CALC_iarlael_4-8","fff8a314","float ??"
"CALC_iarlael_9-14","fff8a318","float ??"
"CALC_clftu_CD","fff8a31c","float ??"
"CALC_clftu_EF","fff8a320","float ??"
"ENGINE_map_a308-_a308_a31c_CD","fff8a324","float ??"
"ENGINE_map_a308-a320_adj","fff8a328","float ??"
"CALC_clftu_ZH_ZJ_ZQ","fff8a32c","float ??"
"CALC_clftu_ZI_ZK_ZR","fff8a330","float ??"
"CALC_clftu_K","fff8a334","undefined4 ??"
"CALC_map_a354_change_a338","fff8a338","float ??"
"CALC_clftu_K-R","fff8a33c","float ??"
"ENGINE_map_a308_S-Y_K","fff8a340","float ??"
"ENGINE_map_clftu_ZA-ZF_K","fff8a344","float ??"
"CALC_clftu_ZJZK_ZQZR","fff8a34c","float ??"
"ENGINE_map_a354","fff8a354","float[3] ??"
"ENGINE_rpm_a360","fff8a360","undefined4 ??"
"ENGINE_pi_ratio_raw_a364","fff8a364","undefined4 ??"
"CALC_clftu_G","fff8a368","float ??"
"CALC_clftu_I","fff8a36c","float ??"
"CALC_clftu_H","fff8a370","float ??"
"CALC_clftu_J","fff8a374","float ??"
"CALC_clftu_ZM","fff8a378","float ??"
"CALC_clftu_ZN","fff8a37c","float ??"
"CALC_iarlael_4","fff8a380","float ??"
"CALC_iarlael_5","fff8a384","float ??"
"CALC_iarlael_9","fff8a388","float ??"
"CALC_iarlael_11","fff8a38c","float ??"
"CALC_iarlael_13","fff8a390","float ??"
"CALC_iarlael_6","fff8a394","float ??"
"CALC_iarlael_7","fff8a398","float ??"
"CALC_iarlael_10","fff8a39c","float ??"
"CALC_iarlael_12","fff8a3a0","float ??"
"CALC_iarlael_14","fff8a3a4","float ??"
"CALC_clftu_Q","fff8a3a8","undefined4 ??"
"CALC_clftu_N","fff8a3ac","float ??"
"CALC_clftu_R","fff8a3b0","undefined4 ??"
"CALC_clftu_O","fff8a3b4","float ??"
"CALC_clftu_X","fff8a3b8","undefined4 ??"
"CALC_clftu_T","fff8a3bc","undefined4 ??"
"CALC_clftu_Y","fff8a3c0","undefined4 ??"
"CALC_clftu_U","fff8a3c4","undefined4 ??"
"CALC_clftu_ZE","fff8a3c8","undefined4 ??"
"CALC_clftu_ZB","fff8a3cc","undefined4 ??"
"CALC_clftu_ZF","fff8a3d0","undefined4 ??"
"CALC_clftu_ZC","fff8a3d4","undefined4 ??"
"CALC_clftu_ZL","fff8a3d8","db ??"
"CALC_clftu_B","fff8a3e0","ushort ??"
"ENGINE_stft_raw","fff8a66c","float ??"
"STFT_BOOL_a670","fff8a670","bool ??"
"CALC_afr_max_corr","fff8a740","float ??"
"zero_USHORT_fff8a748","fff8a748","ushort ??"
"ENGINE_afr_command_a750","fff8a750","float ??"
"ENGINE_cl_fueling_a770","fff8a770","float ??"
"ENGINE_cl_fueling_a798","fff8a798","float ??"
"ENGINE_cl_fueling_dipi_a7a4","fff8a7a4","float ??"
"ENGINE_ltft_raw","fff8a80c","float ??"
"LTFT_FLOAT_fff8a810","fff8a810","float ??"
"LTFT_calc_result_FLOAT_a814","fff8a814","float ??"
"LTFT_calc_result_FLOAT_a818","fff8a818","float ??"
"ENGINE_ltft_target","fff8a81c","float ??"
"LTFT_airflow_B_index_BYTE_a820","fff8a820","db ??"
"LTFT_airflow_B_index_BYTE_a821","fff8a821","db ??"
"LTFT_BYTE_fff8a822","fff8a822","db ??"
"LTFT_BYTE_fff8a823","fff8a823","db ??"
"LTFT_index_maf_FLOAT_a828","fff8a828","float ??"
"ENGINE_LTFT_airflow_A_index_a834","fff8a834","db ??"
"ENGINE_LTFT_index_a835","fff8a835","undefined1 ??"
"LTFT_BOOL_fff8a836","fff8a836","bool ??"
"ENGINE_LTFT_activate_a838","fff8a838","bool ??"
"ENGINE_LTFT_index_a839","fff8a839","db ??"
"LTFT_A_FLOAT_fff8a83c","fff8a83c","float ??"
"LTFT_FLOAT_a878","fff8a878","float ??"
"LTFT_A_FLOAT_fff8a87c","fff8a87c","float ??"
"LTFT_A_FLOAT_fff8a880","fff8a880","float ??"
"LTFT_A_FLOAT_fff8a884","fff8a884","float ??"
"LTFT_FLOAT_fff8a894","fff8a894","float ??"
"LTFT_counter_BYTE_a89a","fff8a89a","db ??"
"LTFT_BYTE_fff8a89b","fff8a89b","db ??"
"LTFT_FLOAT_fff8a8b0","fff8a8b0","float ??"
"LTFT_FLOAT_fff8a8b4","fff8a8b4","float ??"
"ENGINE_ect_unknown","fff8a944","float ??"
"ENGINE_af_corr_3","fff8a9a8","undefined4 ??"
"ENGINE_fueling_additive","fff8aa44","float ??"
"ENGINE_pol_fueling_calc_aa5c","fff8aa5c","float ??"
"ENGINE_pol_fueling_calc_aa60","fff8aa60","float ??"
"ENGINE_pol_fueling_minimum_calc_aa6c","fff8aa6c","float ??"
"RES_pol_fueling_minimum","fff8aa70","float ??"
"RES_CL_to_OL_Trans_Delay_Inj","fff8aac4","undefined4 ??"
"ENGINE_in_neutral_aafe","fff8aafe","bool ??"
"ENGINE_low_fueling_comp","fff8ab58","float ??"
"RESULT_fueling_port_ipw_ab60","fff8ab60","float ??"
"RES_gradual_fff8ab64","fff8ab64","undefined4 ??"
"RESULT_low_fueling_comp_rpm","fff8ab68","float ??"
"RESULT_low_fueling_comp_ect","fff8ab6c","float ??"
"CALC_fueling_port_ipw_ab70","fff8ab70","float ??"
"ENGINE_rpm_ab78","fff8ab78","undefined4 ??"
"ENGINE_ect_ab7c","fff8ab7c","undefined4 ??"
"CALC_out_of_range_ab80","fff8ab80","bool ??"
"CALC_maf_below_ab83","fff8ab83","bool ??"
"CALC_ect_above_ab84","fff8ab84","bool ??"
"CALC_speed_below_ab85","fff8ab85","bool ??"
"ENGINE_fueling_adj_ab88","fff8ab88","float ??"
"ENGINE_fueling_adj_ab90","fff8ab90","float ??"
"ENGINE_fueling_adj_ab98","fff8ab98","float ??"
"ENGINE_ipw_A","fff8ac24","float ??"
"ENGINE_ipw_B","fff8ac28","undefined4 ??"
"ENGINE_ipw_C","fff8ac2c","undefined4 ??"
"ENGINE_ipw_D","fff8ac30","undefined4 ??"
"ENGINE_ipw_E","fff8ac34","undefined4 ??"
"ENGINE_ipw_F","fff8ac38","undefined4 ??"
"ENGINE_ipw_G","fff8ac3c","undefined4 ??"
"ENGINE_ipw_H","fff8ac40","float ??"
"ENGINE_Low_Pulse_Width_Fuel_Injector_Comp","fff8ac60","undefined4 ??"
"RES_fueling_port_ipw_low","fff8ac64","float ??"
"CALC_map_a308_clftu_iarlael_negative_ac88","fff8ac88","bool ??"
"ENGINE_tip_in_enrich","fff8ace0","float ??"
"ENGINE_tip_in_enrich_ect","fff8ace4","float ??"
"ENGINE_tottiming","fff8af0c","undefined4 ??"
"RES_min_timing_af80","fff8af80","float ??"
"ENGINE_basetiming","fff8af98","undefined4 ??"
"CALC_timing_comp_per_cyl","fff8afb0","float[4] ??"
"ENGINE_rpm_ish_afd0","fff8afd0","float ??"
"ENGINE_iam_timing_calc","fff8afe0","undefined4 ??"
"ENGINE_base_timing_ratio","fff8afe4","float ??"
"ENGINE_iam_timing_high_calc","fff8b000","undefined4 ??"
"ENGINE_iam_timing_low_calc","fff8b004","undefined4 ??"
"ENGINE_timing_compensation_iat_adjusted","fff8b014","float ??"
"ENGINE_timing_compensation_iat_activation","fff8b018","float ??"
"ENGINE_rpm_b0b4","fff8b0b4","float ??"
"ENGINE_speed_if_accel_b1a8","fff8b1a8","float ??"
"Counter_USHORT_fff8b1be","fff8b1be","ushort ??"
"RESULT_timing_comp_per_cyl_A","fff8b1c8","undefined4 ??"
"RESULT_timing_comp_per_cyl_B","fff8b1cc","undefined4 ??"
"RESULT_timing_comp_per_cyl_C","fff8b1d0","undefined4 ??"
"RESULT_timing_comp_per_cyl_D","fff8b1d4","undefined4 ??"
"ENGINE_kca","fff8b1d8","float ??"
"ENGINE_fbkc","fff8b1dc","float ??"
"ENGINE_fbkc_b228","fff8b228","undefined4 ??"
"ENGINE_kca_max","fff8b244","float ??"
"ENGINE_kca_calc_b248","fff8b248","undefined4 ??"
"ENGINE_kca_max_times_iam","fff8b24c","float ??"
"ENGINE_kca_unk_B","fff8b258","float ??"
"CALC_iam_FLOAT_b25c","fff8b25c","float ??"
"CALC_iam_USHORT_b260","fff8b260","ushort ??"
"ENGINE_kca_max_positive","fff8b264","bool ??"
"CALC_iam_BOOL_b265","fff8b265","bool ??"
"CALC_iam_BOOL_b266","fff8b266","bool ??"
"CALC_iam_BOOL_b267","fff8b267","bool ??"
"CALC_knock_threshold_result","fff8b26c","undefined4 ??"
"ENGINE_flkc","fff8b278","float ??"
"CALC_knock_iam_FLOAT_b27c","fff8b27c","float ??"
"CALC_iam_USHORT_b280","fff8b280","ushort ??"
"ENGINE_knock_fine_index_result","fff8b284","db ??"
"ENGINE_knock_fine_counter_b285","fff8b285","undefined1 ??"
"ENGINE_knock_fine_counter_b286","fff8b286","db ??"
"ENGINE_knock_fine_index_b287","fff8b287","undefined1 ??"
"CALC_iam_BOOL_b288","fff8b288","bool ??"
"CALC_iam_BOOL_b289","fff8b289","bool ??"
"ENGINE_knock_fine_counter_low_BOOL_b28b","fff8b28b","bool ??"
"CALC_iam_BOOL_b28c","fff8b28c","bool ??"
"ENGINE_knock_fine_index_row","fff8b294","undefined1 ??"
"ENGINE_knock_fine_index_col","fff8b295","db ??"
"ENGINE_knock_fine_index","fff8b296","db ??"
"CALC_iam_BOOL_b298","fff8b298","db ??"
"RES_flkc_knock_threshold_b2a0","fff8b2a0","float ??"
"ENGINE_fuel_pump_duty","fff8b2cc","undefined4 ??"
"CEL_U0155_ifTRUE_1_c068","fff8c068","bool ??"
"U0155_BOOL_fff8c30c","fff8c30c","bool ??"
"ENGINE_avcs_in_r","fff8c3ec","undefined4 ??"
"ENGINE_avcs_in_l","fff8c3f0","undefined4 ??"
"ENGINE_avcs_ex_r","fff8c434","undefined4 ??"
"ENGINE_avcs_ex_l","fff8c438","undefined4 ??"
"ENGINE_avcs_advance","fff8c47c","float ??"
"ENGINE_avcs_advance_c480","fff8c480","undefined4 ??"
"ENGINE_intake_ocv_duty_left","fff8c50c","undefined4 ??"
"ENGINE_intake_ocv_duty_right","fff8c518","float ??"
"ENGINE_exhaust_ocv_duty_left","fff8c6e4","undefined4 ??"
"ENGINE_exhaust_ocv_duty_right","fff8c6f0","float ??"
"CEL_U0155_ifTRUE_10_c9ec","fff8c9ec","bool ??"
"CEL_U0155_ifTRUE_1_fff8c9ed","fff8c9ed","bool ??"
"CEL_U0073_counter","fff8c9f2","ushort ??"
"CEL_U0122_counter","fff8c9f4","ushort ??"
"CEL_U0416_counter","fff8c9f6","ushort ??"
"CEL_U0155_10_counter_ca00","fff8ca00","ushort ??"
"CEL_U0423_fff8ca02","fff8ca02","undefined2 ??"
"CEL_U0155_ifFALSE_10_fff8ca06","fff8ca06","db ??"
"AmbientTemp_FLOAT_fff8cb1c","fff8cb1c","float ??"
"AmbientTemp_FLOAT_fff8cb20","fff8cb20","float ??"
"AmbientTemp_FLOAT_fff8cb24","fff8cb24","float ??"
"AmbientTemp_FLOAT_fff8cb28","fff8cb28","float ??"
"AmbientTemp_FLOAT_fff8cb2c","fff8cb2c","float ??"
"AmbientTemp_FLOAT_fff8cb30","fff8cb30","float ??"
"AmbientTemp_FLOAT_fff8cb34","fff8cb34","float ??"
"AmbientTemp_FLOAT_fff8cb38","fff8cb38","float ??"
"AmbientTemp_DAT_fff8cb45","fff8cb45","undefined1 ??"
"AmbientTemp_DAT_fff8cb46","fff8cb46","undefined1 ??"
"CALC_afr-error_stft_ltft","fff8cce4","float ??"
"ENGINE_cel","fff8db60","bool ??"
"ENGINE_stft","fff8e4c0","undefined4 ??"
"ENGINE_ltft","fff8e4c4","undefined4 ??"
"ENGINE_fuel_rail_pressure_DI","fff8e4ec","float ??"
"ENGINE_ambpress","fff8e4fc","float ??"
"ENGINE_afr_command","fff8e51c","float ??"
"ENGINE_ambient_temp_maybe","fff8e52c","float ??"
"ENGINE_cl_ol","fff8e564","db ??"
"CEL_U0073_BOOL_fff8e5b3","fff8e5b3","bool ??"
"CEL_U0122_BOOL_fff8e5b4","fff8e5b4","bool ??"
"CEL_U0416_BOOL_fff8e5b5","fff8e5b5","bool ??"
"CEL_U0155_BOOL_fff8e5b6","fff8e5b6","bool ??"
"CEL_U0423_DAT_fff8e5b7","fff8e5b7","undefined1 ??"
"CEL_P0072_BOOL_fff8e5b8","fff8e5b8","bool ??"
"CEL_P0073_BOOL_fff8e5b9","fff8e5b9","bool ??"
"CEL_P0071_BOOL_fff8e5ba","fff8e5ba","bool ??"
"ENGINE_spinlock","fff8ff78","sdb ??"
"REG_DAT_ffffd020","ffffd020","uint ??"
"REG_CAN_MB0_CONTROL0_H","ffffd100","int ??"
"REG_CAN_MB0_DATA_01","ffffd108","ddw ??"
"REG_CAN_MB0_DATA_45","ffffd10c","ddw ??"
"REG_CAN_MB0_CONTROL1","ffffd110","ushort ??"
