"Name","Location","Code Unit"
"2dmtable_Gears_Unknown_3a","000e07e0","2dmtable "
"2dmtable_Gears_Unknown_3","000e07f4","2dmtable "
"2dmtable_Gears_Unknown_4a","000e0808","2dmtable "
"2dmtable_Gears_Unknown_4","000e081c","2dmtable "
"2dmtable_Gears_Unknown_5a","000e0830","2dmtable "
"2dmtable_Gears_Unknown_5","000e0844","2dmtable "
"2dmtable_Gears_Unknown_6a","000e0858","2dmtable "
"2dmtable_Gears_Unknown_6","000e086c","2dmtable "
"AFR_Sensor_Atmo_Pressure_Comp","000e0918","2dmtable "
"Timing_Unknown_A","000e09d0","2dmtable "
"Timing_Unknown_D2","000e09e4","2dmtable "
"Timing_Unknown_D1","000e09f8","2dmtable "
"Timing_Unknown_B","000e0a0c","2dmtable "
"Timing_Unknown_F1","000e0a20","2dmtable "
"Timing_Unknown_H","000e0a34","2dmtable "
"Timing_Unknown_C","000e0b6c","2dtable "
"Minimum_CFP_Delta_for_Transient_Retard","000e0c8c","2dtable "
"Knock_Threshold","000e0ca4","2dtable "
"Knock_2dtable_000e0cb0","000e0cb0","2dtable "
"Base_Timing_Idle_In-gear_Above","000e0ce4","3dmtable "
"Base_Timing_A2_Base","000e0d1c","3dmtable "
"Base_Timing_A1_Safe","000e0d38","3dmtable "
"Base_Timing_B2","000e0d54","3dmtable "
"Base_Timing_B1","000e0d70","3dmtable "
"Timing_Compensation_IAT_Activation","000e0e88","3dmtable "
"Ignition_Timing_Comp_Idle_Target_Out_of_Error_A","000e0ea4","3dmtable "
"Ignition_Timing_Comp_Idle_Target_In_Error_A","000e0ec0","3dmtable "
"Ignition_Timing_Comp_Idle_Target_Load_Change_A","000e0edc","3dmtable "
"Ignition_Timing_Comp_Idle_Target_In_Error_B","000e0ef8","3dmtable "
"Ignition_Timing_Comp_Idle_Target_Load_Change_B","000e0f14","3dmtable "
"Catalyst_Warm_Up_Idle","000e0f68","3dmtable "
"Catalyst_Warm_Up_Non-Idle","000e0fa0","3dmtable "
"Transient_Ignition_Retard_Temp_Comp","000e1010","3dmtable "
"Transient_Ignition_Retard","000e102c","3dmtable "
"Timing_Compensation_Per_Cylinder_A","000e109c","3dmtable "
"Timing_Compensation_Per_Cylinder_B","000e10b8","3dmtable "
"Timing_Compensation_Per_Cylinder_C","000e10d4","3dmtable "
"Timing_Compensation_Per_Cylinder_D","000e10f0","3dmtable "
"Knock_Correction_Unknown_B","000e1144","3dmtable "
"Knock_Correction_Unknown_A","000e1160","3dmtable "
"Knock_Correction_Advance_Max_A","000e117c","3dmtable "
"Idle_Speed_Target_A","000e176c","2dmtable "
"Idle_Speed_Target_B","000e1780","2dmtable "
"Idle_Speed_Target_C","000e1794","2dmtable "
"Idle_Speed_Target_D","000e17a8","2dmtable "
"Idle_Speed_Target_E","000e17bc","2dmtable "
"Idle_Speed_Target_F","000e17d0","2dmtable "
"Idle_Speed_Target_G","000e17e4","2dmtable "
"Idle_Speed_Target_H","000e17f8","2dmtable "
"Idle_Speed_Target_I","000e180c","2dmtable "
"Idle_Speed_Target_J","000e1820","2dmtable "
"Idle_Speed_Target_K","000e1834","2dmtable "
"Idle_Speed_Target_L","000e1848","2dmtable "
"Idle_Speed_Stability_Additive_table","000e1870","2dmtable "
"Desired_Overrun_Mass_Airflow_A_table","000e1ca4","3dmtable "
"Desired_Overrun_Mass_Airflow_C_table","000e1cc0","3dmtable "
"Desired_Overrun_Mass_Airflow_B_table","000e1cdc","3dmtable "
"Idle_Speed_Stability_A_table","000e1d4c","3dmtable "
"Idle_Speed_Stability_B_table","000e1d68","3dmtable "
"MAF_Correction_After_Start_Neutral","000e1ed8","3dmtable "
"MAF_Correction_After_Start_In_Gear","000e1ef4","3dmtable "
"3dtable_rpm_gear_000e1f48_A","000e1f48","3dtable "
"3dtable_rpm_gear_000e1f84_B","000e1f84","3dtable "
"3dtable_000e1fc0_rpm_gear_C1","000e1fc0","3dtable "
"3dtable_000e1fd4_rpm_gear_C2","000e1fd4","3dtable "
"3dtable_000e2038_rpm_gear_D1","000e2038","3dtable "
"3dtable_000e204c_rpm_gear_D2","000e204c","3dtable "
"Requested_Torque_Base","000e20ec","2dmtable "
"Idle_Throttle_Target_B","000e213c","2dmtable "
"Idle_Throttle_Target_C","000e2150","2dmtable "
"Idle_Throttle_Target_For_Airflow","000e2170","2dtable "
"Target_Throttle_Plate_Pos_Max_Req_Torque","000e21d0","3dmtable "
"Requested_Torque_B","000e2278","3dmtable "
"Idle_Throttle_Target_D","000e23dc","3dtable "
"Knock_Sensor_Calibration","000e295c","2dmtable "
